epoch,acc,loss,val_acc,val_loss
98,0.0,17422.799166867695,0.0,19005.657812500001
99,7.2144865280157142e-05,17428.26004307274,0.0,18829.66650390625
100,0.0,17406.73437232275,0.0,19043.96435546875
101,0.0,17391.974270914121,0.0,19042.301074218751
102,0.0,17334.835519003409,0.0,19185.424121093751
103,0.0,17326.221222511678,0.0,18939.260839843751
104,0.0,17327.780155074826,0.0,19002.396777343751
105,0.0,17291.190374944763,0.0,18854.815722656251
106,7.2144865280157142e-05,17283.079594247123,0.0,19178.705078125
107,7.2144865280157142e-05,17249.19193916384,0.0,19080.31103515625
108,0.0,17261.904669012878,0.0,19061.783593749999
109,7.2144865280157142e-05,17195.397563588936,0.0,18880.857617187499
110,0.0,17193.352453954103,0.0,19260.938574218751
111,0.0,17160.507291422426,0.0,18833.294726562501
112,7.2144865280157142e-05,17165.25200526094,0.0,18998.900195312501
113,0.0,17163.563305993433,0.0,19050.927148437499
114,0.0,17142.596059903914,0.0,18944.815136718749
115,0.0,17119.512043683717,0.0,18878.223437500001
116,0.0,17056.47810389199,0.0,19329.190039062501
117,0.0,17141.998838143554,0.0,19062.071679687499
118,0.0,17078.773052821314,0.0,19052.049609375001
119,0.0,17059.154471953119,0.0,19394.8427734375
120,7.2144865280157142e-05,16987.831657703042,0.0,19033.789453124999
121,0.0,17002.918343565128,0.0,18962.8994140625
122,0.0,16951.894604169862,0.0,18791.022656249999
123,0.0,16968.647497644019,0.0,18934.779687499999
124,0.0,16932.520294407419,0.0,19042.634472656249
125,0.0,16963.023632798409,0.0,19005.57275390625
126,7.2144865280157142e-05,16849.968148323082,0.0,18941.223046874999
127,7.2144865280157142e-05,16857.053537409367,0.0,18840.339160156251
128,0.0,16843.308264729952,0.0,18881.878613281249
129,0.0,16883.260193844239,0.0,19146.822851562501
130,7.2144865280157142e-05,16863.211455477598,0.0,18725.1728515625
131,0.0,16823.884310210527,0.0,18861.787402343751
132,7.2144865280157142e-05,16856.053918424448,0.0,19461.019726562499
133,0.0,16774.350368234729,0.0,19054.318359375
134,0.0,16799.141351380447,0.0,19573.4990234375
135,0.0,16824.842195574027,0.0,19122.637988281251
136,0.0,16747.273608844058,0.0,19322.61767578125
137,0.0,16776.880815129905,0.0,18552.690527343751
138,0.0,16706.781958978318,0.0,18817.017285156249
139,0.0,16734.223325562729,0.0,18854.361328125
140,0.0,16725.130460887336,0.0,19511.359472656251
141,0.0,16666.848692909738,0.0,19101.368750000001
142,0.00014428973056031428,16672.984882620865,0.0,19051.5810546875
143,7.2144865280157142e-05,16600.539345302241,0.0,18875.745214843751
144,0.0,16612.225180193076,0.0,19323.516503906249
145,7.2144865280157142e-05,16643.542205874397,0.0,18708.620703125001
146,0.0,16557.011614759936,0.0,18904.202246093751
147,0.0,16642.22422638721,0.0,18916.623828125001
148,0.0,16614.53714558834,0.0,19434.630468750001
149,0.0,16569.189052875987,0.0,18906.705078125
150,7.2144865280157142e-05,16551.211480418304,0.0,19283.470312500001
151,0.0,16536.287906632144,0.0,19506.3701171875
152,0.0,16512.382163337104,0.0,18775.0498046875
153,0.0,16503.775615654984,0.0,19651.570605468751
154,0.0,16495.183544291311,0.0,19386.102734374999
155,0.0,16500.835026107423,0.0,19257.238476562499
156,0.0,16495.202484502945,0.0,19439.190136718749
157,0.0,16478.737136161599,0.0,19047.751367187499
158,7.2144865280157142e-05,16413.461435257308,0.0,19305.113085937501
159,0.00014428973056031428,16412.782782162521,0.0,19272.8232421875
160,0.0,16423.363323451929,0.0,19321.233203125001
161,7.2144865280157142e-05,16427.56375098072,0.0,19476.375292968751
162,7.2144865280157142e-05,16369.829567122344,0.0,19298.8564453125
163,7.2144865280157142e-05,16390.46904322943,0.0,19477.293359374999
164,0.0,16337.62886137082,0.0,19208.808496093749
165,0.00014428973056031428,16323.903940096088,0.0,19032.3984375
166,0.0,16312.162646093355,0.0,19029.545800781249
167,0.0,16257.801675733623,0.0,19392.601367187501
168,0.0,16311.692446009713,0.0,19711.69384765625
169,7.2144865280157142e-05,16227.453179531374,0.0,19636.795703125001
170,0.0,16201.698932565967,0.0,19545.694042968749
171,0.0,16250.795544688108,0.0,19075.257031249999
172,0.0,16190.931297936882,0.0,18873.647070312501
173,0.0,16195.386918346101,0.0,19374.716699218749
174,0.0,16168.701753331627,0.0,19658.177148437499
175,0.0,16203.443146040374,0.0,19469.324804687501
176,0.00014428973056031428,16157.153323482929,0.0,19448.305371093749
177,0.0,16133.578117531879,0.0,19751.18359375
178,0.0,16075.049492224136,0.0,19272.782421874999
179,7.2144865280157142e-05,16071.817345824165,0.0,19147.495800781249
180,0.0,16119.087297120743,0.0,19829.347363281249
181,0.00014428973056031428,16064.847067818429,0.0,19692.750390624999
182,0.0,16019.221971155581,0.0,19066.23974609375
183,7.2144865280157142e-05,16075.608713578114,0.0,19277.109179687501
184,0.0,16042.871536412304,0.0,19117.3974609375
185,0.0,16042.866053472873,0.0,20181.349511718749
186,7.2144865280157142e-05,16002.606650263104,0.0,19916.852929687499
187,0.0,15916.603316522076,0.0,20001.509667968749
188,0.0,15941.313538561995,0.0,19426.14453125
189,0.0,16003.596225470745,0.0,19470.760546875001
190,0.0,15932.711328942267,0.0,19898.832421874999
191,0.0,16009.731284888807,0.0,19469.988964843749
192,7.2144865280157142e-05,15979.797672538958,0.0,19643.832910156249
193,0.0,15862.518398772861,0.0,19797.320898437501
194,7.2144865280157142e-05,15871.731215139374,0.0,19776.022167968749
195,0.0,15839.110930975963,0.0,19503.294726562501
196,7.2144865280157142e-05,15844.982025007777,0.0,19718.06884765625
197,0.0,15865.106593547656,0.0,20075.581249999999
198,0.0,15841.727610996006,0.0,19847.3564453125
199,0.00014428973056031428,15791.885205680506,0.0,20593.3359375
200,0.0,15813.71519108808,0.0,19976.481640624999
201,0.0,15789.789437456036,0.0,20067.75341796875
202,7.2144865280157142e-05,15742.24923205171,0.0,19768.648828124999
203,0.0,15746.350944830032,0.0,19730.702539062499
204,0.0,15754.309860441956,0.0,19533.242382812499
205,0.0,15723.790184831767,0.0,20149.536328124999
206,7.2144865280157142e-05,15705.894443182535,0.0,19646.25439453125
207,0.00014428973056031428,15772.137761468779,0.0,19425.856347656249
208,0.0,15713.924821666908,0.0,19585.130175781251
209,0.0,15684.191213558388,0.0,20228.311621093751
210,0.0,15677.431210996681,0.0,19885.515820312499
211,7.2144865280157142e-05,15654.933139462792,0.0,19782.68701171875
212,7.2144865280157142e-05,15694.881818817184,0.0,20317.729296875001
213,7.2144865280157142e-05,15670.400116488596,0.0,20367.562597656251
214,0.00014428973056031428,15632.464996635119,0.0,20565.437597656251
215,0.0,15615.573514985277,0.0,19710.458593750001
216,0.0,15590.621869730043,0.0,20240.422558593749
217,7.2144865280157142e-05,15558.247095394114,0.0,19907.342578125001
218,0.00014428973056031428,15594.742396325571,0.0,19711.152050781249
219,0.0,15519.438475928415,0.0,20042.714062499999
220,0.0,15523.253894625095,0.0,19632.428613281249
221,0.00014428973056031428,15560.235435402727,0.0,20065.051171874999
222,7.2144865280157142e-05,15540.396810295073,0.0,19980.177734375
223,0.0,15552.151373598812,0.0,20310.888964843751
224,0.0,15469.569963048301,0.0,20142.069628906251
225,7.2144865280157142e-05,15487.489983981584,0.0,19918.022753906251
226,0.0,15488.210922493305,0.0,19853.366015625001
227,0.0,15480.738872217913,0.0,19952.429785156251
228,0.0,15407.643754001785,0.0,20443.913769531249
229,0.0,15422.157350350128,0.0,20229.276757812499
230,7.2144865280157142e-05,15390.995185034675,0.0,19660.707421874999
231,7.2144865280157142e-05,15441.110421241478,0.0,20312.731347656249
232,7.2144865280157142e-05,15434.959146348681,0.0,20936.859082031249
233,7.2144865280157142e-05,15357.887679671718,0.0,20613.81640625
234,7.2144865280157142e-05,15348.312030776549,0.0,19644.475781249999
235,0.0,15327.398046410004,0.0,19867.492382812499
236,7.2144865280157142e-05,15340.389372187477,0.0,20305.450000000001
237,0.0,15331.262786973117,0.0,19788.684472656249
