wattHours,predictedWattHours,created
193.0,2797.77,2017-06-20T16:00:00.000Z
516.0,2565.09,2017-06-20T17:00:00.000Z
1253.0,1633.47,2017-06-20T18:00:00.000Z
879.0,1592.5,2017-06-20T19:00:00.000Z
1386.0,1365.64,2017-06-20T20:00:00.000Z
666.0,1010.78,2017-06-20T21:00:00.000Z
157.0,897.972,2017-06-20T22:00:00.000Z
150.0,978.598,2017-06-20T23:00:00.000Z
146.0,904.643,2017-06-21T00:00:00.000Z
163.0,924.871,2017-06-21T01:00:00.000Z
156.0,938.827,2017-06-21T02:00:00.000Z
3491.0,2054.24,2017-06-21T03:00:00.000Z
1897.0,1947.07,2017-06-21T04:00:00.000Z
145.0,950.814,2017-06-21T05:00:00.000Z
66.0,1102.11,2017-06-21T06:00:00.000Z
0.0,1268.78,2017-06-21T07:00:00.000Z
47.0,1037.86,2017-06-21T08:00:00.000Z
38.0,918.269,2017-06-21T09:00:00.000Z
101.0,78.1931,2017-06-21T10:00:00.000Z
2.0,367.727,2017-06-21T11:00:00.000Z
4.0,35.8378,2017-06-21T13:00:00.000Z
135.0,672.504,2017-06-21T14:00:00.000Z
2780.0,3382.83,2017-06-21T15:00:00.000Z
579.0,3155.75,2017-06-21T16:00:00.000Z
542.0,2652.05,2017-06-21T17:00:00.000Z
417.0,2512.38,2017-06-21T18:00:00.000Z
551.0,1693.83,2017-06-21T19:00:00.000Z
404.0,1599.0,2017-06-21T20:00:00.000Z
368.0,1061.38,2017-06-21T21:00:00.000Z
190.0,921.07,2017-06-21T22:00:00.000Z
183.0,904.545,2017-06-21T23:00:00.000Z
203.0,927.591,2017-06-22T00:00:00.000Z
180.0,932.745,2017-06-22T01:00:00.000Z
185.0,997.348,2017-06-22T02:00:00.000Z
527.0,3119.82,2017-06-22T03:00:00.000Z
452.0,2650.43,2017-06-22T04:00:00.000Z
208.0,1292.4,2017-06-22T05:00:00.000Z
297.0,1128.55,2017-06-22T06:00:00.000Z
